qt_to_Q	unpol_bn	err	unpol_rc	err	sivers_bn	err	sivers_rc	err	collins_bn	err	collins_rc	err
3.000000e-01	3.744573e-02	4.157311e-16	3.431500e-02	3.220003e-07	4.856881e-05	2.116681e-08	5.311992e-05	2.362010e-08	7.518746e-06	1.367311e-07	8.224323e-06	1.491766e-07	
3.100000e-01	3.550788e-02	3.942167e-16	3.260074e-02	2.991724e-07	4.975493e-05	2.211044e-08	5.431506e-05	2.458120e-08	7.853938e-06	1.400703e-07	8.574743e-06	1.525179e-07	
3.200000e-01	3.361181e-02	3.731661e-16	3.092131e-02	2.770549e-07	5.090174e-05	2.308023e-08	5.545794e-05	2.556271e-08	8.198420e-06	1.432988e-07	8.933064e-06	1.557101e-07	
3.300000e-01	3.176172e-02	3.526259e-16	2.928040e-02	2.557116e-07	5.200848e-05	2.407748e-08	5.654637e-05	2.656540e-08	8.552659e-06	1.464145e-07	9.299601e-06	1.587500e-07	
3.400000e-01	2.996133e-02	3.326376e-16	2.768133e-02	2.351486e-07	5.307442e-05	2.510357e-08	5.758021e-05	2.759091e-08	8.917141e-06	1.494154e-07	9.674660e-06	1.616346e-07	
3.500000e-01	2.821392e-02	3.132374e-16	2.612703e-02	2.154127e-07	5.409889e-05	2.615993e-08	5.855601e-05	2.863845e-08	9.292371e-06	1.522994e-07	1.005856e-05	1.643612e-07	
3.600000e-01	2.652229e-02	2.944566e-16	2.462006e-02	1.965474e-07	5.508126e-05	2.724802e-08	5.947811e-05	2.971263e-08	9.678878e-06	1.550650e-07	1.045160e-05	1.669267e-07	
3.700000e-01	2.488882e-02	2.763214e-16	2.316253e-02	1.785631e-07	5.602093e-05	2.836940e-08	6.034027e-05	3.081187e-08	1.007721e-05	1.577104e-07	1.085411e-05	1.693289e-07	
3.800000e-01	2.331541e-02	2.588530e-16	2.175627e-02	1.614723e-07	5.691736e-05	2.952568e-08	6.114497e-05	3.193868e-08	1.048793e-05	1.602340e-07	1.126637e-05	1.715648e-07	
3.900000e-01	2.180357e-02	2.420683e-16	2.040267e-02	1.452887e-07	5.777007e-05	3.071853e-08	6.187610e-05	3.308435e-08	1.091165e-05	1.626346e-07	1.168871e-05	1.736325e-07	
4.000000e-01	2.035440e-02	2.259792e-16	1.910280e-02	1.300166e-07	5.857859e-05	3.194971e-08	6.259058e-05	3.428860e-08	1.134898e-05	1.649107e-07	1.212142e-05	1.755295e-07	
4.100000e-01	1.896859e-02	2.105937e-16	1.785738e-02	1.156466e-07	5.934253e-05	3.322104e-08	6.309304e-05	3.542036e-08	1.180058e-05	1.670614e-07	1.256480e-05	1.772539e-07	
4.200000e-01	1.764648e-02	1.959153e-16	1.666685e-02	1.021706e-07	6.006152e-05	3.453442e-08	6.373059e-05	3.671792e-08	1.226711e-05	1.690855e-07	1.301913e-05	1.788035e-07	
4.300000e-01	1.638807e-02	1.819442e-16	1.553130e-02	8.958443e-08	6.073526e-05	3.589185e-08	6.422712e-05	3.799410e-08	1.274929e-05	1.709822e-07	1.348468e-05	1.801766e-07	
4.400000e-01	1.519303e-02	1.686765e-16	1.445057e-02	7.786819e-08	6.136348e-05	3.729541e-08	6.465972e-05	3.930298e-08	1.324785e-05	1.727507e-07	1.396173e-05	1.813716e-07	
4.500000e-01	1.406072e-02	1.561054e-16	1.342424e-02	6.700107e-08	6.194596e-05	3.874727e-08	6.503326e-05	4.064955e-08	1.376357e-05	1.743906e-07	1.445052e-05	1.823868e-07	
4.600000e-01	1.299027e-02	1.442210e-16	1.245165e-02	5.695863e-08	6.248254e-05	4.024971e-08	6.534065e-05	4.202987e-08	1.429726e-05	1.759011e-07	1.495127e-05	1.832207e-07	
