qt_to_Q	unpol_bn	err	unpol_rc	err	sivers_bn	err	sivers_rc	err	collins_bn	err	collins_rc	err
6.800000e-01	3.079158e-07	3.418553e-21	3.456449e-07	3.088127e-12	2.552470e-02	4.007613e-16	1.884760e-02	1.988922e-03	-1.093684e-15	7.185724e-05	-9.698466e-05	1.234690e-03	
6.900000e-01	2.661010e-07	2.954315e-21	3.023723e-07	3.058507e-12	2.554860e-02	4.011366e-16	1.877082e-02	2.296644e-03	-1.096326e-15	7.192453e-05	-1.017719e-04	1.234143e-03	
7.000000e-01	2.294770e-07	2.547706e-21	2.641885e-07	3.002061e-12	2.556077e-02	4.013278e-16	1.868005e-02	2.621326e-03	-1.096195e-15	7.195880e-05	-1.070333e-04	1.233814e-03	
7.100000e-01	1.974739e-07	2.192401e-21	2.305559e-07	2.923897e-12	2.556128e-02	4.013357e-16	1.857503e-02	2.962754e-03	-1.095560e-15	7.196023e-05	-1.128139e-04	1.233807e-03	
7.200000e-01	1.695738e-07	1.882648e-21	2.009841e-07	2.828668e-12	2.555018e-02	4.011614e-16	1.845485e-02	3.320425e-03	-1.095462e-15	7.192898e-05	-1.191629e-04	1.234226e-03	
7.300000e-01	1.453069e-07	1.613231e-21	1.750272e-07	2.720279e-12	2.552754e-02	4.008060e-16	1.832039e-02	3.693938e-03	-1.093396e-15	7.186525e-05	-1.261330e-04	1.235178e-03	
7.400000e-01	1.242489e-07	1.379440e-21	1.522805e-07	2.602515e-12	2.549344e-02	4.002706e-16	1.816994e-02	4.082184e-03	-1.093395e-15	7.176925e-05	-1.337814e-04	1.236772e-03	
7.500000e-01	1.060176e-07	1.177032e-21	1.323784e-07	2.477942e-12	2.544796e-02	3.995565e-16	1.800330e-02	4.484042e-03	-1.090712e-15	7.164121e-05	-3.099270e-04	7.360858e-04	
7.600000e-01	9.026976e-08	1.002196e-21	1.149911e-07	2.349128e-12	2.539119e-02	3.986651e-16	1.782019e-02	4.898089e-03	-1.088629e-15	7.148138e-05	-3.216905e-04	7.208808e-04	
7.700000e-01	7.669835e-08	8.515227e-22	9.982268e-08	2.218452e-12	2.532321e-02	3.975978e-16	1.761999e-02	5.322483e-03	-1.085628e-15	7.129002e-05	-3.336356e-04	7.035593e-04	
7.800000e-01	6.502933e-08	7.219706e-22	8.660738e-08	2.087349e-12	2.524414e-02	3.963563e-16	1.740729e-02	5.756735e-03	-1.082068e-15	7.106741e-05	-3.456882e-04	6.840707e-04	
7.900000e-01	5.501897e-08	6.108333e-22	7.510802e-08	1.957534e-12	2.515407e-02	3.949421e-16	1.716593e-02	6.193090e-03	-1.077814e-15	7.081384e-05	-3.577622e-04	6.623835e-04	
8.000000e-01	4.645106e-08	5.157104e-22	6.511313e-08	1.829930e-12	2.505311e-02	3.933569e-16	1.691325e-02	6.634605e-03	-1.073230e-15	7.052962e-05	-3.697601e-04	6.384903e-04	
8.100000e-01	3.913444e-08	4.344795e-22	5.643488e-08	1.705922e-12	2.494138e-02	3.916027e-16	1.664194e-02	7.075692e-03	-1.069344e-15	7.021508e-05	2.388211e-04	1.215041e-03	
8.200000e-01	3.290055e-08	3.652694e-22	4.890660e-08	1.585827e-12	2.481899e-02	3.896812e-16	1.634984e-02	7.511823e-03	-1.064288e-15	6.987054e-05	-1.172712e-04	9.454958e-04	
8.300000e-01	2.760120e-08	3.064349e-22	4.238089e-08	1.470322e-12	2.468608e-02	3.875944e-16	1.603857e-02	7.939692e-03	-1.058924e-15	6.949638e-05	-1.229088e-04	9.827605e-04	
