qt_to_Q	unpol_bn	err	unpol_rc	err	sivers_bn	err	sivers_rc	err	collins_bn	err	collins_rc	err
3.000000e-01	1.148267e-03	1.274832e-17	1.011688e-03	2.334324e-09	2.330459e-03	3.659037e-17	2.384231e-03	5.501146e-08	-9.992112e-17	6.560720e-06	-4.967088e-11	6.539663e-06	
3.100000e-01	9.904625e-04	1.099634e-17	8.853611e-04	7.425828e-10	2.355799e-03	3.698823e-17	2.375558e-03	1.992666e-08	-1.010867e-16	6.632057e-06	-6.360347e-11	6.510239e-06	
3.200000e-01	8.502345e-04	9.439499e-18	7.722303e-04	5.844781e-10	2.377037e-03	3.732168e-17	2.359046e-03	1.785677e-08	-1.019155e-16	6.691845e-06	-7.772697e-11	6.459397e-06	
3.300000e-01	7.263499e-04	8.064104e-18	6.714367e-04	1.672030e-09	2.394189e-03	3.759098e-17	2.334569e-03	5.813362e-08	-1.025509e-16	6.740131e-06	-9.186236e-11	6.386848e-06	
3.400000e-01	6.175336e-04	6.856000e-18	5.820824e-04	2.545210e-09	2.407282e-03	3.779656e-17	2.302020e-03	1.006599e-07	-1.032237e-16	6.776992e-06	-1.058153e-10	6.292361e-06	
3.500000e-01	5.224972e-04	5.800884e-18	5.032523e-04	3.228710e-09	2.416354e-03	3.793899e-17	2.261327e-03	1.450798e-07	-1.034991e-16	6.802531e-06	-1.193770e-10	6.175790e-06	
3.600000e-01	4.399642e-04	4.884584e-18	4.340326e-04	3.746120e-09	2.421451e-03	3.801903e-17	2.212401e-03	1.909948e-07	-1.038390e-16	6.816881e-06	-1.323258e-10	6.037091e-06	
3.700000e-01	3.686904e-04	4.093285e-18	3.735258e-04	4.119956e-09	2.422631e-03	3.803754e-17	2.155420e-03	2.377312e-07	-1.038511e-16	6.820200e-06	-1.444300e-10	5.876363e-06	
3.800000e-01	3.074813e-04	3.413728e-18	3.208653e-04	4.371181e-09	2.419957e-03	3.799557e-17	2.082299e-03	2.905369e-07	-1.037880e-16	6.812674e-06	-1.554506e-10	5.693864e-06	
3.900000e-01	2.552051e-04	2.833346e-18	2.752230e-04	4.518956e-09	2.413506e-03	3.789427e-17	2.017460e-03	3.309889e-07	-1.034708e-16	6.794513e-06	-1.651474e-10	5.490094e-06	
4.000000e-01	2.108022e-04	2.340375e-18	2.358189e-04	4.580963e-09	2.403360e-03	3.773497e-17	1.936516e-03	3.761452e-07	-1.029971e-16	6.765949e-06	-1.732852e-10	5.265812e-06	
4.100000e-01	1.732916e-04	1.923923e-18	2.019264e-04	4.572830e-09	2.389610e-03	3.751908e-17	1.848769e-03	4.184283e-07	-1.025843e-16	6.727241e-06	-1.796420e-10	5.022094e-06	
4.200000e-01	1.417744e-04	1.574012e-18	1.728742e-04	4.508444e-09	2.372356e-03	3.724818e-17	1.752579e-03	4.577696e-07	-1.016502e-16	6.678666e-06	-1.840210e-10	4.760408e-06	
4.300000e-01	1.154351e-04	1.281587e-18	1.480496e-04	4.400055e-09	2.351703e-03	3.692391e-17	1.652604e-03	4.911811e-07	-1.007630e-16	6.620525e-06	-1.862611e-10	4.482632e-06	
4.400000e-01	9.354033e-05	1.038506e-18	1.268971e-04	4.258476e-09	2.327766e-03	3.654807e-17	1.547286e-03	5.186986e-07	-9.984521e-17	6.553136e-06	-1.862524e-10	4.191117e-06	
