qt_to_Q	unpol_bn	err	unpol_rc	err	sivers_bn	err	sivers_rc	err	collins_bn	err	collins_rc	err
1.600000e-01	5.476106e-03	6.079698e-17	4.329363e-03	6.068287e-08	-2.676995e-14	6.474104e-07	1.567225e-11	7.279620e-07	2.299692e-04	5.291014e-15	2.622051e-04	3.675405e-09	
1.700000e-01	5.054540e-03	5.611666e-17	4.012321e-03	5.438616e-08	-2.769597e-14	6.993341e-07	1.605806e-11	7.824707e-07	2.484132e-04	1.723903e-14	2.820874e-04	3.823848e-09	
1.800000e-01	4.642864e-03	5.154614e-17	3.701927e-03	4.831962e-08	-2.193434e-14	7.535573e-07	1.628678e-11	8.386776e-07	2.676741e-04	1.535836e-14	3.026124e-04	3.950110e-09	
1.900000e-01	4.244097e-03	4.711894e-17	3.400440e-03	4.252103e-08	-2.017984e-14	8.102829e-07	1.632713e-11	8.966672e-07	2.878238e-04	6.208682e-15	3.238162e-04	4.049461e-09	
2.000000e-01	3.860827e-03	4.286379e-17	3.109802e-03	3.703683e-08	-3.161145e-14	8.697275e-07	1.614884e-11	9.565513e-07	3.089394e-04	3.672433e-14	3.457336e-04	4.117907e-09	
2.100000e-01	3.495196e-03	3.880448e-17	2.831646e-03	3.189182e-08	-2.266604e-14	9.321221e-07	1.576675e-11	1.018370e-06	3.311028e-04	4.139848e-14	3.683965e-04	4.149489e-09	
2.200000e-01	3.148906e-03	3.495988e-17	2.567283e-03	2.711493e-08	-2.428409e-14	9.977139e-07	1.512305e-11	1.082223e-06	3.544019e-04	7.612553e-15	3.918332e-04	4.138864e-09	
2.300000e-01	2.823225e-03	3.134409e-17	2.317712e-03	2.271407e-08	-1.458803e-14	1.066768e-06	1.421648e-11	1.148151e-06	3.789308e-04	2.935870e-14	4.160679e-04	4.078056e-09	
2.400000e-01	2.519008e-03	2.796661e-17	2.083639e-03	1.869938e-08	-2.227971e-14	1.139567e-06	1.298379e-11	1.215740e-06	4.047903e-04	5.254699e-14	4.411177e-04	3.959353e-09	
2.500000e-01	2.236725e-03	2.483264e-17	1.865483e-03	1.506916e-08	-1.634680e-14	1.216418e-06	1.144585e-11	1.286454e-06	4.320888e-04	3.053323e-14	4.669933e-04	3.773030e-09	
2.600000e-01	1.976494e-03	2.194349e-17	1.663408e-03	1.181931e-08	-2.450251e-14	1.297648e-06	9.527305e-12	1.358839e-06	4.609428e-04	6.814721e-15	4.936954e-04	3.508812e-09	
2.700000e-01	1.738117e-03	1.929698e-17	1.477349e-03	8.937550e-09	-2.615160e-14	1.383611e-06	7.224634e-12	1.433335e-06	4.914778e-04	2.923107e-14	5.212118e-04	3.154284e-09	
2.800000e-01	1.521123e-03	1.688785e-17	1.307032e-03	6.409404e-09	-2.011964e-14	1.474686e-06	4.507161e-12	1.509866e-06	5.238290e-04	1.896930e-14	5.495166e-04	2.696166e-09	
2.900000e-01	1.324805e-03	1.470828e-17	1.152009e-03	4.215483e-09	-2.357275e-14	1.571285e-06	1.324862e-12	1.588311e-06	5.581422e-04	2.540467e-14	5.785660e-04	2.119202e-09	
3.000000e-01	1.148267e-03	1.274832e-17	1.011688e-03	2.334324e-09	-2.568709e-14	1.673850e-06	-2.342391e-12	1.668477e-06	5.945749e-04	3.509421e-14	6.082939e-04	1.407087e-09	
3.100000e-01	9.904625e-04	1.099634e-17	8.853611e-04	7.425828e-10	-1.579407e-14	1.782861e-06	-6.514124e-12	1.750113e-06	6.332970e-04	3.340033e-14	6.386086e-04	5.459255e-10	
3.200000e-01	8.502345e-04	9.439499e-18	7.722303e-04	5.844781e-10	-1.980695e-14	1.898835e-06	-1.124439e-11	1.832877e-06	6.744926e-04	1.951528e-14	6.693875e-04	5.187806e-10	
3.300000e-01	7.263499e-04	8.064104e-18	6.714367e-04	1.672030e-09	-1.774823e-14	2.022332e-06	-1.653685e-11	1.916333e-06	7.183608e-04	3.857974e-14	7.004718e-04	1.748303e-09	
3.400000e-01	6.175336e-04	6.856000e-18	5.820824e-04	2.545210e-09	-2.628515e-14	2.153961e-06	-2.242592e-11	1.999929e-06	7.651171e-04	3.132708e-14	7.316610e-04	3.201660e-09	
3.500000e-01	5.224972e-04	5.800884e-18	5.032523e-04	3.228710e-09	-2.531766e-14	2.294378e-06	-2.890247e-11	2.082990e-06	8.149951e-04	4.621074e-14	7.627071e-04	4.895028e-09	
3.600000e-01	4.399642e-04	4.884584e-18	4.340326e-04	3.746120e-09	-3.149033e-14	2.444297e-06	-3.598138e-11	2.164641e-06	8.682484e-04	2.005418e-14	7.933085e-04	6.848385e-09	
3.700000e-01	3.686904e-04	4.093285e-18	3.735258e-04	4.119956e-09	-1.492726e-14	2.604492e-06	-4.362502e-11	2.244069e-06	9.251518e-04	5.705499e-15	8.231062e-04	9.079917e-09	
3.800000e-01	3.074813e-04	3.413728e-18	3.208653e-04	4.371181e-09	-1.091916e-14	2.775803e-06	-5.163504e-11	2.311093e-06	9.860040e-04	4.345393e-14	8.516768e-04	1.160345e-08	
3.900000e-01	2.552051e-04	2.833346e-18	2.752230e-04	4.518956e-09	-1.780830e-14	2.959144e-06	-6.056226e-11	2.391336e-06	1.051129e-03	5.496993e-14	8.785358e-04	1.442574e-08	
4.000000e-01	2.108022e-04	2.340375e-18	2.358189e-04	4.580963e-09	-2.416458e-14	3.155507e-06	-6.971000e-11	2.455921e-06	1.120880e-03	3.073279e-14	9.031355e-04	1.754484e-08	
4.100000e-01	1.732916e-04	1.923923e-18	2.019264e-04	4.572830e-09	-2.777313e-14	3.365973e-06	-7.920856e-11	2.513241e-06	1.195641e-03	4.656382e-14	9.248701e-04	2.094530e-08	
4.200000e-01	1.417744e-04	1.574012e-18	1.728742e-04	4.508444e-09	-2.621157e-14	3.591716e-06	-8.883263e-11	2.558542e-06	1.275828e-03	3.953982e-14	9.430913e-04	2.459580e-08	
4.300000e-01	1.154351e-04	1.281587e-18	1.480496e-04	4.400055e-09	-2.703511e-14	3.834017e-06	-9.862804e-11	2.595722e-06	1.361896e-03	1.570236e-14	9.571214e-04	2.844633e-08	
4.400000e-01	9.354033e-05	1.038506e-18	1.268971e-04	4.258476e-09	-2.785404e-14	4.094269e-06	-1.083097e-10	2.619695e-06	1.454342e-03	3.197649e-14	9.662828e-04	3.242751e-08	
4.500000e-01	7.543670e-05	8.375156e-19	1.089174e-04	4.092153e-09	-2.604119e-14	4.373993e-06	-1.175619e-10	2.626275e-06	1.553704e-03	6.611558e-14	9.699342e-04	3.644201e-08	
4.600000e-01	6.054675e-05	6.722040e-19	9.366704e-05	3.909364e-09	-2.956752e-14	4.674846e-06	-1.264192e-10	2.619660e-06	1.660571e-03	2.134097e-14	9.674941e-04	4.038054e-08	
4.700000e-01	4.836433e-05	5.369519e-19	8.075008e-05	3.715697e-09	-2.476296e-14	4.998635e-06	-1.341123e-10	2.587704e-06	1.775585e-03	2.603780e-14	9.585369e-04	4.410725e-08	
4.800000e-01	3.844920e-05	4.268719e-19	6.982378e-05	3.516829e-09	-1.942465e-14	5.347337e-06	-1.412478e-10	2.546032e-06	1.899449e-03	4.829280e-14	9.427463e-04	4.748386e-08	
4.900000e-01	3.042140e-05	3.377454e-19	6.058590e-05	3.316627e-09	-2.209677e-14	5.723106e-06	-1.467037e-10	2.477238e-06	2.032927e-03	1.199863e-13	9.200488e-04	5.036616e-08	
5.000000e-01	2.395536e-05	2.659580e-19	5.277567e-05	3.118262e-09	-3.010852e-14	6.128299e-06	-1.514309e-10	2.401076e-06	2.176857e-03	5.704125e-14	8.905911e-04	5.262106e-08	
5.100000e-01	1.877413e-05	2.084347e-19	4.616833e-05	2.924597e-09	-2.799331e-14	6.565491e-06	-1.543530e-10	2.302567e-06	2.332154e-03	2.931735e-14	8.547720e-04	5.414698e-08	
5.200000e-01	1.464375e-05	1.625783e-19	4.057126e-05	2.737171e-09	-2.398024e-14	7.037500e-06	-1.557120e-10	2.188500e-06	2.499818e-03	1.437808e-14	8.132379e-04	5.486596e-08	
5.300000e-01	1.136795e-05	1.262096e-19	3.582114e-05	2.557426e-09	-4.052318e-14	7.547409e-06	-1.554951e-10	2.060857e-06	2.680945e-03	3.921854e-14	7.668390e-04	5.474816e-08	
5.400000e-01	8.783184e-06	9.751293e-20	3.177953e-05	2.386163e-09	-2.078794e-14	8.098592e-06	-1.539809e-10	1.925221e-06	2.876733e-03	1.147937e-14	7.165975e-04	5.380583e-08	
5.500000e-01	6.754037e-06	7.498487e-20	2.832786e-05	2.223956e-09	-4.177255e-14	8.694745e-06	-1.511071e-10	1.781635e-06	3.088495e-03	4.523930e-14	6.636904e-04	5.210496e-08	
5.600000e-01	5.169146e-06	5.738905e-20	2.536977e-05	2.071075e-09	-1.516971e-14	9.339917e-06	-1.471257e-10	1.634243e-06	3.317669e-03	1.230797e-13	6.092595e-04	4.973737e-08	
5.700000e-01	3.937499e-06	4.371502e-20	2.282325e-05	1.927426e-09	-5.281546e-14	1.003855e-05	-1.401309e-10	1.463533e-06	3.565832e-03	8.395828e-15	5.544578e-04	4.682413e-08	
5.800000e-01	2.985181e-06	3.314216e-20	2.062008e-05	1.792890e-09	-4.622619e-14	1.079550e-05	-1.368409e-10	1.340029e-06	3.834714e-03	2.656452e-14	5.003519e-04	4.350503e-08	
5.900000e-01	2.252535e-06	2.500817e-20	1.870324e-05	1.667304e-09	-3.411823e-14	1.161613e-05	-1.310474e-10	1.198567e-06	4.126212e-03	1.755275e-13	4.478847e-04	3.992682e-08	
6.000000e-01	1.691710e-06	1.878176e-20	1.702660e-05	1.550147e-09	-4.440038e-14	1.250628e-05	-1.251734e-10	1.063831e-06	4.442407e-03	1.838131e-14	3.978085e-04	3.621757e-08	
6.100000e-01	1.264550e-06	1.403933e-20	1.555139e-05	1.441126e-09	-5.604707e-14	1.347240e-05	-1.193622e-10	9.367355e-07	4.785586e-03	1.979431e-13	3.507175e-04	3.250052e-08	
6.200000e-01	9.408155e-07	1.044515e-20	1.424595e-05	1.339790e-09	-4.415038e-14	1.452156e-05	-1.139164e-10	8.193084e-07	5.158262e-03	1.714927e-13	3.070218e-04	2.887451e-08	
6.300000e-01	6.966806e-07	7.734708e-21	1.308413e-05	1.245595e-09	-5.718879e-14	1.566153e-05	-1.091070e-10	7.128595e-07	5.563194e-03	8.784551e-14	2.669706e-04	2.541532e-08	
6.400000e-01	5.134835e-07	5.700812e-21	1.204453e-05	1.158145e-09	-5.062802e-14	1.690084e-05	-1.046690e-10	6.151347e-07	6.003416e-03	1.891407e-16	2.306658e-04	2.217977e-08	
6.500000e-01	3.766911e-07	4.182111e-21	1.110932e-05	1.076921e-09	-5.665787e-14	1.824891e-05	-1.008407e-10	5.273569e-07	6.482267e-03	7.922164e-14	1.980934e-04	1.920296e-08	
6.600000e-01	2.750510e-07	3.053679e-21	1.026470e-05	1.001667e-09	-4.658552e-14	1.971606e-05	-9.787275e-11	4.503002e-07	7.003420e-03	1.477843e-13	1.691296e-04	1.650447e-08	
6.700000e-01	1.998999e-07	2.219335e-21	9.496527e-06	9.316096e-10	-5.617213e-14	2.131368e-05	-9.542559e-11	3.817785e-07	7.570916e-03	2.982977e-14	1.436271e-04	1.409016e-08	
6.800000e-01	1.446061e-07	1.605450e-21	8.797019e-06	8.666303e-10	-7.914833e-14	2.305429e-05	-9.370233e-11	3.222431e-07	8.189206e-03	1.260076e-13	1.213195e-04	1.195224e-08	
6.900000e-01	1.041209e-07	1.155974e-21	8.157022e-06	8.063136e-10	-5.586760e-14	2.495171e-05	-9.259018e-11	2.706870e-07	8.863196e-03	3.318750e-13	1.019604e-04	1.007957e-08	
7.000000e-01	7.462248e-08	8.284759e-22	7.569843e-06	7.502550e-10	-5.005180e-14	2.702114e-05	-9.199500e-11	2.262794e-07	9.598288e-03	1.990629e-14	8.527248e-05	8.452772e-09	
7.100000e-01	5.323344e-08	5.910099e-22	7.028997e-06	6.980667e-10	-8.197816e-14	2.927937e-05	-9.182488e-11	1.882606e-07	1.040044e-02	2.155716e-13	7.098597e-05	7.051732e-09	
7.200000e-01	3.779946e-08	4.196584e-22	6.529490e-06	6.495380e-10	-5.508050e-14	3.174488e-05	-1.829380e-10	3.100688e-07	1.127623e-02	2.709888e-13	5.882976e-05	5.855013e-09	
7.300000e-01	2.671628e-08	2.966103e-22	6.069455e-06	6.045103e-10	-7.404802e-14	3.443809e-05	-1.839829e-10	2.559999e-07	1.223289e-02	2.013890e-13	4.852658e-05	4.837050e-09	
7.400000e-01	1.879571e-08	2.086743e-22	1.381216e-06	1.364064e-10	-6.553904e-14	3.738152e-05	-3.793158e-10	4.307649e-07	1.327844e-02	8.057668e-14	1.628418e-04	1.610378e-08	
7.500000e-01	1.316246e-08	1.461326e-22	1.280641e-06	1.268572e-10	-8.113668e-14	4.060005e-05	-3.824638e-10	3.528254e-07	1.442170e-02	5.172484e-13	1.335811e-04	1.326164e-08	
7.600000e-01	9.175163e-09	1.018648e-22	1.189157e-06	1.180726e-10	-7.145291e-14	4.412114e-05	-3.854692e-10	2.877958e-07	1.567245e-02	5.072002e-13	1.089751e-04	1.085932e-08	
7.700000e-01	6.366377e-09	7.068098e-23	1.104184e-06	1.098412e-10	-5.470837e-14	4.797515e-05	-3.875683e-10	2.335352e-07	1.704145e-02	4.170085e-13	8.854636e-05	8.859611e-09	
7.800000e-01	4.397196e-09	4.881868e-23	1.025548e-06	1.021580e-10	-5.370989e-14	5.219564e-05	-3.888604e-10	1.887236e-07	1.854062e-02	5.113103e-13	7.163993e-05	7.202738e-09	
7.900000e-01	3.023204e-09	3.356431e-23	5.154202e-08	4.880317e-12	-9.667710e-14	5.681970e-05	-7.198831e-09	2.810112e-06	2.018315e-02	1.984074e-13	1.066851e-03	1.026730e-07	
8.000000e-01	2.069048e-09	2.297105e-23	8.214186e-08	8.026311e-12	-1.227493e-13	6.188838e-05	-8.196441e-09	2.571293e-06	2.198362e-02	1.293186e-14	4.990125e-04	4.994758e-08	
8.100000e-01	1.409575e-09	1.564943e-23	6.715952e-08	6.588626e-12	-1.055812e-13	6.744709e-05	-9.291021e-09	2.341424e-06	2.395815e-02	2.312523e-13	4.531458e-04	4.614072e-08	
8.200000e-01	9.559251e-10	1.061290e-23	2.795623e-08	2.708956e-12	-1.199067e-13	7.354609e-05	-1.044793e-08	2.115033e-06	2.612460e-02	5.109129e-13	8.050020e-04	8.271677e-08	
8.300000e-01	6.453281e-10	7.164581e-24	2.274193e-08	2.215629e-12	-1.454822e-13	8.024107e-05	-1.178417e-08	1.916716e-06	2.850275e-02	7.375014e-13	7.288538e-04	7.754881e-08	
8.400000e-01	4.336723e-10	4.814730e-24	1.847180e-08	1.807750e-12	-1.556458e-13	8.759368e-05	-1.323005e-08	1.729783e-06	3.111450e-02	8.155755e-15	6.582854e-04	7.338797e-08	
8.500000e-01	2.901152e-10	3.220926e-24	1.481325e-08	1.454870e-12	-1.815574e-13	9.567226e-05	-1.497007e-08	1.574348e-06	3.398412e-02	1.724245e-13	5.997830e-04	7.115327e-08	
8.600000e-01	1.932014e-10	2.144966e-24	1.196513e-08	1.178781e-12	-1.231035e-13	1.045526e-04	-1.673627e-08	1.416835e-06	3.713853e-02	6.833759e-13	5.403999e-04	6.953749e-08	
8.700000e-01	1.280808e-10	1.421983e-24	9.409741e-09	9.293600e-13	-1.500769e-13	1.143186e-04	-1.924197e-08	1.312443e-06	4.060756e-02	9.064196e-13	4.980938e-04	7.101193e-08	
8.800000e-01	8.452699e-11	9.384381e-25	7.579644e-09	7.501220e-13	-1.621637e-13	1.250635e-04	-2.141010e-08	1.177744e-06	4.442431e-02	8.339013e-13	4.464432e-04	7.205957e-08	
8.900000e-01	5.553250e-11	6.165346e-25	6.051990e-09	5.999246e-13	-1.989623e-13	1.368908e-04	-2.373174e-08	1.053992e-06	4.862553e-02	5.096979e-13	4.020816e-04	7.496678e-08	
9.000000e-01	3.631975e-11	4.032302e-25	4.888262e-09	4.853471e-13	-2.196654e-13	1.499152e-04	-2.608399e-08	9.364407e-07	5.325198e-02	6.210749e-13	3.565565e-04	7.811864e-08	
9.100000e-01	2.364750e-11	2.625400e-25	3.947764e-09	3.926151e-13	-2.686178e-13	1.642643e-04	-2.865148e-08	8.326006e-07	5.834896e-02	3.754007e-13	3.149751e-04	8.218988e-08	
9.200000e-01	1.532773e-11	1.701719e-25	6.303091e-09	6.288825e-13	-1.927631e-13	1.800796e-04	-3.160659e-08	7.445985e-07	6.396678e-02	9.152661e-14	1.401826e-04	4.400625e-08	
9.300000e-01	9.890613e-12	1.098079e-25	5.040269e-09	5.030797e-13	-2.437440e-13	1.975185e-04	-3.495889e-08	6.688884e-07	7.016134e-02	1.141175e-12	1.240772e-04	4.716823e-08	
9.400000e-01	6.353672e-12	7.053992e-26	4.023230e-09	4.017406e-13	-3.873124e-13	2.167561e-04	-3.728983e-08	5.807903e-07	7.699481e-02	2.509482e-13	1.095841e-04	5.068189e-08	
9.500000e-01	4.063360e-12	4.511236e-26	3.207836e-09	3.204047e-13	-3.143444e-13	2.379870e-04	-4.154816e-08	5.282822e-07	8.453631e-02	1.382445e-12	9.650905e-05	5.445990e-08	
9.600000e-01	2.587067e-12	2.872222e-26	2.555378e-09	2.552684e-13	-3.185798e-13	2.614276e-04	-4.445135e-08	4.631582e-07	9.286275e-02	5.745845e-13	8.473546e-05	5.844038e-08	
9.700000e-01	1.639815e-12	1.820560e-26	2.032714e-09	2.031174e-13	-3.372023e-13	2.873190e-04	-4.801304e-08	4.120361e-07	1.020597e-01	3.097470e-13	7.421105e-05	6.260935e-08	
9.800000e-01	1.034784e-12	1.148840e-26	1.620016e-09	1.618869e-13	-2.846614e-13	3.159293e-04	-5.175342e-08	3.683068e-07	1.122225e-01	2.780693e-12	6.461546e-05	6.670775e-08	
9.900000e-01	6.500912e-13	7.217462e-27	1.290405e-09	1.289776e-13	-2.223215e-13	3.475574e-04	-2.732838e-08	1.627554e-07	1.234572e-01	1.409021e-12	5.606987e-05	7.083310e-08	
1.000000e+00	4.066042e-13	4.514213e-27	1.041723e-09	1.041353e-13	-4.213015e-13	3.825362e-04	-2.778590e-08	1.401397e-07	1.358822e-01	6.621488e-14	4.781836e-05	7.390439e-08	
1.010000e+00	2.531889e-13	2.810961e-27	8.314482e-10	8.311735e-14	-6.255181e-13	4.212367e-04	-2.922135e-08	1.266909e-07	1.496292e-01	1.146541e-14	4.108635e-05	7.765816e-08	
1.020000e+00	1.569622e-13	1.742631e-27	3.936730e-09	3.931505e-13	-4.879662e-13	4.640727e-04	-3.054337e-08	1.158826e-07	1.648451e-01	4.155617e-12	5.927621e-06	1.369609e-08	
1.030000e+00	9.687811e-14	1.075563e-27	3.231037e-09	3.222978e-13	-4.990829e-13	5.115058e-04	-3.262408e-08	1.104984e-07	1.816940e-01	1.922264e-13	4.914270e-06	1.387394e-08	
1.040000e+00	5.953035e-14	6.609196e-28	2.648325e-09	2.645819e-13	-5.478162e-13	5.640509e-04	-3.371512e-08	1.040748e-07	2.003588e-01	1.648830e-13	4.063690e-06	1.401134e-08	
1.050000e+00	3.641963e-14	4.043392e-28	2.168136e-09	2.167642e-13	-4.804678e-13	6.222830e-04	-3.454557e-08	9.913777e-08	2.210436e-01	2.815984e-12	3.351254e-06	1.410515e-08	
1.060000e+00	2.218294e-14	2.462801e-28	1.773272e-09	1.771794e-13	-6.912421e-13	6.868442e-04	-3.496609e-08	9.494928e-08	2.439766e-01	2.202386e-12	2.755737e-06	1.415202e-08	
1.070000e+00	1.345213e-14	1.493486e-28	1.449257e-09	1.448609e-13	-7.300402e-13	7.584517e-04	-3.323861e-08	8.666867e-08	2.694127e-01	1.180662e-12	2.258977e-06	1.414847e-08	
1.080000e+00	8.121810e-15	9.017020e-29	1.183795e-09	1.182909e-13	-6.884179e-13	8.379076e-04	-3.303094e-08	8.366084e-08	2.976365e-01	4.039167e-12	1.845688e-06	1.409249e-08	
1.090000e+00	4.882098e-15	5.420217e-29	9.667517e-10	9.665514e-14	-6.964247e-13	9.261081e-04	-3.177584e-08	7.885676e-08	3.289665e-01	1.653992e-12	1.502591e-06	1.398058e-08	
1.100000e+00	2.921820e-15	3.243872e-29	7.895996e-10	7.892987e-14	-1.346408e-12	1.024056e-03	-3.036588e-08	7.430119e-08	3.637591e-01	8.163549e-13	1.218502e-06	1.381005e-08	
1.110000e+00	1.740985e-15	1.932882e-29	1.412967e-09	1.412887e-13	-1.615745e-12	1.132874e-03	-4.441012e-09	1.076194e-08	4.024128e-01	5.976151e-12	4.493141e-07	6.200665e-09	
1.120000e+00	1.032839e-15	1.146682e-29	1.155806e-09	1.155745e-13	-1.081720e-12	1.253819e-03	-4.350868e-09	1.047434e-08	4.453740e-01	8.425354e-12	3.611061e-07	6.065679e-09	
1.130000e+00	6.100533e-16	6.772952e-30	9.439379e-10	9.438977e-14	-1.335618e-12	1.388297e-03	-4.249455e-09	1.018473e-08	4.931426e-01	2.631732e-12	2.896180e-07	5.919190e-09	
1.140000e+00	3.587575e-16	3.983008e-30	7.699607e-10	7.699398e-14	-1.057961e-12	1.537886e-03	-4.157465e-09	9.934362e-09	5.462788e-01	8.806918e-12	2.317324e-07	5.760310e-09	
1.150000e+00	2.100552e-16	2.332081e-30	6.385058e-10	6.384988e-14	-1.599791e-12	1.704354e-03	-4.475164e-09	1.067192e-08	6.054105e-01	4.844241e-12	1.817381e-07	5.492202e-09	
1.160000e+00	1.224520e-16	1.359490e-30	5.089868e-10	5.088605e-14	-2.045204e-12	1.889683e-03	-1.854146e-08	4.415582e-08	6.712420e-01	3.411959e-12	1.477636e-07	5.426381e-09	
1.170000e+00	7.107205e-17	7.890583e-31	4.187671e-08	4.187176e-12	-1.863533e-12	2.096099e-03	-1.981409e-11	4.714365e-11	7.445635e-01	3.174828e-12	1.160161e-09	5.174622e-11	
1.180000e+00	4.107079e-17	4.559774e-31	2.149804e-10	2.148762e-14	-1.975091e-12	2.326097e-03	-3.535817e-08	8.407646e-08	8.262623e-01	1.493219e-11	1.455187e-07	7.878355e-09	
1.190000e+00	2.363029e-17	2.623489e-31	3.479701e-08	3.479648e-12	-1.868547e-12	2.582484e-03	-1.457955e-11	3.465391e-11	9.173344e-01	1.419876e-12	5.771378e-10	3.790042e-11	
1.200000e+00	1.353651e-17	1.502855e-31	2.363031e-10	2.363022e-14	-1.803951e-12	2.868410e-03	-3.503288e-09	8.324651e-09	1.018899e+00	4.862725e-12	5.440188e-08	4.329680e-09	
1.210000e+00	7.720522e-18	8.571501e-32	2.017070e-10	2.016964e-14	-2.141798e-12	3.187418e-03	-3.253352e-09	7.729347e-09	1.132215e+00	2.160142e-11	4.068919e-08	3.920573e-09	
1.220000e+00	4.384183e-18	4.867421e-32	2.045991e-10	2.045795e-14	-3.371286e-12	3.543492e-03	-2.987838e-09	7.097688e-09	1.258698e+00	1.292403e-11	2.554959e-08	2.976707e-09	
1.230000e+00	2.478750e-18	2.751965e-32	1.771527e-10	1.771453e-14	-3.564594e-12	3.941114e-03	-2.527555e-09	6.003799e-09	1.399939e+00	1.888325e-11	1.875581e-08	2.638170e-09	
1.240000e+00	1.395336e-18	1.549134e-32	1.545356e-10	1.545253e-14	-2.827998e-12	4.385331e-03	-1.127683e-09	2.678490e-09	1.557731e+00	1.479618e-11	1.364337e-08	2.312545e-09	
1.250000e+00	7.820350e-19	8.682332e-33	1.095617e-10	1.095548e-14	-2.894165e-12	4.881827e-03	-9.965692e-10	2.366985e-09	1.734093e+00	2.989836e-13	1.219605e-08	2.485431e-09	
1.260000e+00	4.363901e-19	4.844903e-33	7.001475e-10	6.999455e-14	-2.825689e-12	5.437007e-03	-7.990657e-10	1.897846e-09	1.931301e+00	5.789730e-12	1.208644e-09	2.953253e-10	
1.270000e+00	2.424511e-19	2.691748e-33	5.885063e-10	5.883293e-14	-3.112281e-12	6.058090e-03	-6.846908e-10	1.626173e-09	2.151918e+00	3.739077e-12	9.105036e-10	2.658705e-10	
1.280000e+00	1.341138e-19	1.488963e-33	4.373651e-10	4.372913e-14	-4.444752e-12	6.753222e-03	-2.376076e-09	5.643243e-09	2.398839e+00	3.027137e-11	7.761668e-10	2.697877e-10	
1.290000e+00	7.386222e-20	8.200354e-34	3.694228e-10	3.693625e-14	-5.506205e-12	7.531594e-03	-1.908630e-09	4.533020e-09	2.675328e+00	2.058053e-11	5.828831e-10	2.400562e-10	
