qt_to_Q	unpol_bn	err	unpol_rc	err	sivers_bn	err	sivers_rc	err	collins_bn	err	collins_rc	err
6.800000e-01	1.469100e-03	1.631028e-17	1.677650e-03	2.050625e-08	-6.997464e-15	9.237605e-08	1.469503e-12	8.060807e-08	3.281327e-05	5.638914e-15	2.880241e-05	3.520704e-10	
6.900000e-01	1.304410e-03	1.448186e-17	1.511679e-03	2.041735e-08	2.170318e-15	9.599887e-08	1.510289e-12	8.254221e-08	3.410014e-05	9.456608e-15	2.949442e-05	3.983755e-10	
7.000000e-01	1.156194e-03	1.283634e-17	1.361099e-03	2.021596e-08	4.028509e-15	9.977585e-08	1.544019e-12	8.444799e-08	3.544178e-05	7.635145e-15	3.017766e-05	4.482302e-10	
7.100000e-01	1.023061e-03	1.135826e-17	1.224676e-03	1.991830e-08	6.448911e-15	1.037145e-07	1.577488e-12	8.631969e-08	3.684085e-05	1.429211e-14	3.084882e-05	5.017397e-10	
7.200000e-01	9.037047e-04	1.003314e-17	1.101252e-03	1.954035e-08	1.318687e-15	1.078228e-07	1.603806e-12	8.814628e-08	3.830018e-05	1.942511e-15	3.150424e-05	5.590134e-10	
7.300000e-01	7.969045e-04	8.847417e-18	9.897399e-04	1.909429e-08	1.314857e-14	1.121091e-07	1.642920e-12	8.991686e-08	3.982273e-05	8.835621e-15	3.213988e-05	6.200592e-10	
7.400000e-01	7.015216e-04	7.788455e-18	8.891182e-04	1.859264e-08	1.752286e-14	1.165822e-07	1.674376e-12	9.161237e-08	4.141161e-05	2.669934e-14	3.275152e-05	6.848862e-10	
7.500000e-01	6.164975e-04	6.844497e-18	7.984374e-04	1.804771e-08	5.746620e-15	1.212512e-07	1.696687e-12	9.350141e-08	4.307011e-05	1.567593e-14	3.333450e-05	7.534944e-10	
7.600000e-01	5.408507e-04	6.004649e-18	7.168142e-04	1.746750e-08	1.146378e-14	1.261259e-07	1.721363e-12	9.476872e-08	4.480168e-05	2.839191e-14	3.388382e-05	8.256967e-10	
7.700000e-01	4.736742e-04	5.258840e-18	6.434143e-04	1.686105e-08	-7.990225e-15	1.312166e-07	1.730093e-12	9.619139e-08	4.660996e-05	2.146742e-14	3.439495e-05	9.013471e-10	
7.800000e-01	4.141319e-04	4.597787e-18	5.774901e-04	1.623725e-08	7.948798e-15	1.365340e-07	1.764272e-12	9.757196e-08	4.849877e-05	2.345754e-14	3.486194e-05	9.802179e-10	
7.900000e-01	3.614553e-04	4.012960e-18	5.183365e-04	1.560233e-08	-1.058236e-14	1.420895e-07	1.787586e-12	9.972673e-08	5.047216e-05	3.228330e-14	3.527939e-05	1.061943e-09	
8.000000e-01	3.149401e-04	3.496537e-18	4.653060e-04	1.496153e-08	-1.672026e-15	1.478950e-07	1.790241e-12	9.964675e-08	5.253438e-05	2.179285e-14	3.564174e-05	1.146037e-09	
8.100000e-01	2.739423e-04	3.041370e-18	4.178039e-04	1.432120e-08	8.365653e-15	1.539633e-07	1.824202e-12	1.012893e-07	5.468990e-05	2.761916e-14	3.594343e-05	1.232050e-09	
8.200000e-01	2.378748e-04	2.640941e-18	3.752866e-04	1.368492e-08	-8.423805e-15	1.603074e-07	1.809692e-12	1.012126e-07	5.694344e-05	3.663342e-14	3.617883e-05	1.319276e-09	
8.300000e-01	2.062037e-04	2.289321e-18	3.372544e-04	1.305565e-08	3.679761e-15	1.669416e-07	1.845675e-12	1.029212e-07	5.929998e-05	1.746610e-14	3.634281e-05	1.406893e-09	
8.400000e-01	1.784447e-04	1.981134e-18	3.032567e-04	1.243873e-08	7.514231e-15	1.738805e-07	1.825699e-12	1.018182e-07	6.176477e-05	3.159201e-14	3.642996e-05	1.494259e-09	
8.500000e-01	1.541595e-04	1.711514e-18	2.728770e-04	1.183515e-08	-7.144609e-15	1.811396e-07	1.810619e-12	1.015898e-07	6.434332e-05	1.727788e-14	3.643605e-05	1.580299e-09	
8.600000e-01	1.329526e-04	1.476070e-18	2.457405e-04	1.124732e-08	-1.231641e-15	1.887355e-07	1.811415e-12	1.016020e-07	6.704148e-05	2.921429e-14	3.635699e-05	1.664031e-09	
8.700000e-01	1.144679e-04	1.270849e-18	2.215072e-04	1.067687e-08	-4.156532e-15	1.966853e-07	1.798331e-12	1.011280e-07	6.986538e-05	5.621603e-15	3.618945e-05	1.744373e-09	
8.800000e-01	9.838565e-05	1.092300e-18	1.998616e-04	1.012428e-08	-6.001179e-15	2.050075e-07	1.781076e-12	1.004088e-07	7.282153e-05	3.995901e-14	3.593236e-05	1.820210e-09	
8.900000e-01	8.441915e-05	9.372409e-19	1.805384e-04	9.591912e-09	-6.669679e-15	2.137212e-07	1.760259e-12	9.948782e-08	7.591675e-05	1.555154e-14	3.558216e-05	1.890466e-09	
9.000000e-01	7.231227e-05	8.028275e-19	1.632950e-04	9.080851e-09	-1.684378e-14	2.228467e-07	1.736123e-12	9.866343e-08	7.915828e-05	3.963347e-14	3.513648e-05	1.953947e-09	
9.100000e-01	6.183656e-05	6.865237e-19	1.478814e-04	8.589554e-09	-1.505280e-14	2.324056e-07	1.705560e-12	9.721767e-08	8.255372e-05	1.024881e-14	3.460118e-05	2.009780e-09	
9.200000e-01	5.278875e-05	5.860728e-19	1.341136e-04	8.119863e-09	1.070783e-14	2.424205e-07	1.670065e-12	9.502316e-08	8.611113e-05	5.586024e-14	3.397425e-05	2.056963e-09	
9.300000e-01	4.498841e-05	4.994717e-19	1.218018e-04	7.670656e-09	-1.827120e-14	2.529152e-07	1.614990e-12	9.302133e-08	8.983900e-05	1.124828e-15	3.326088e-05	2.094659e-09	
9.400000e-01	3.827575e-05	4.249461e-19	1.107884e-04	7.242186e-09	-6.914023e-17	2.639150e-07	1.571880e-12	9.078193e-08	9.374628e-05	1.159975e-14	3.246422e-05	2.122175e-09	
9.500000e-01	3.250955e-05	3.609285e-19	1.009279e-04	6.834132e-09	8.617541e-15	2.754465e-07	1.518793e-12	8.830378e-08	9.784245e-05	3.085181e-14	3.158988e-05	2.139048e-09	
9.600000e-01	2.756531e-05	3.060364e-19	9.209138e-05	6.446064e-09	-1.727240e-14	2.875380e-07	1.451331e-12	8.574361e-08	1.021375e-04	1.534303e-14	3.064432e-05	2.144994e-09	
9.700000e-01	2.333352e-05	2.590541e-19	8.416464e-05	6.077530e-09	-4.987013e-15	3.002191e-07	1.386359e-12	8.277918e-08	1.066420e-04	5.412140e-14	2.963461e-05	2.139918e-09	
9.800000e-01	1.971802e-05	2.189139e-19	7.704463e-05	5.727720e-09	-3.024104e-15	3.135212e-07	1.313938e-12	7.971861e-08	1.113671e-04	8.655451e-15	2.856918e-05	2.123917e-09	
9.900000e-01	1.663461e-05	1.846812e-19	7.064227e-05	5.396693e-09	-1.206836e-14	3.274775e-07	1.234705e-12	7.658456e-08	1.163246e-04	1.552835e-14	2.745611e-05	2.097502e-09	
1.000000e+00	1.400969e-05	1.555389e-19	6.487473e-05	5.083198e-09	7.380369e-15	3.421232e-07	1.158210e-12	7.341412e-08	1.215269e-04	2.667890e-14	2.630540e-05	2.061136e-09	
1.010000e+00	1.177910e-05	1.307743e-19	5.967350e-05	4.786608e-09	2.496558e-15	3.574952e-07	1.073692e-12	7.030837e-08	1.269873e-04	7.561245e-14	2.512522e-05	2.015378e-09	
1.020000e+00	9.886979e-06	1.097675e-19	5.497417e-05	4.506387e-09	1.375709e-14	3.736328e-07	9.833272e-13	6.685370e-08	1.327196e-04	7.189960e-14	2.392536e-05	1.961230e-09	
1.030000e+00	8.284828e-06	9.198007e-20	5.072139e-05	4.241596e-09	2.800323e-14	3.905773e-07	8.884940e-13	6.332761e-08	1.387385e-04	3.980790e-14	2.271473e-05	1.899529e-09	
1.040000e+00	6.930625e-06	7.694539e-20	4.686579e-05	3.991799e-09	1.101334e-15	4.083726e-07	7.808922e-13	5.959320e-08	1.450597e-04	4.220221e-14	2.150209e-05	1.831444e-09	
1.050000e+00	5.788031e-06	6.426006e-20	4.336356e-05	3.756184e-09	5.834495e-15	4.270650e-07	6.852117e-13	5.667939e-08	1.516995e-04	3.157216e-14	2.029585e-05	1.758043e-09	
1.060000e+00	4.825691e-06	5.357593e-20	4.017583e-05	3.533792e-09	-1.977443e-15	4.467035e-07	5.779669e-13	5.328335e-08	1.586753e-04	3.327584e-14	1.910385e-05	1.680340e-09	
1.070000e+00	4.016602e-06	4.459324e-20	3.727176e-05	3.324536e-09	-7.277266e-15	4.673399e-07	4.702403e-13	5.013822e-08	1.660057e-04	4.950870e-15	1.793157e-05	1.599445e-09	
1.080000e+00	3.337562e-06	3.705438e-20	3.461760e-05	3.127146e-09	6.650935e-15	4.890291e-07	3.601070e-13	4.689742e-08	1.737100e-04	5.133574e-14	1.678701e-05	1.516437e-09	
1.090000e+00	2.768674e-06	3.073846e-20	3.218855e-05	2.941299e-09	2.457745e-14	5.118290e-07	2.476453e-13	4.371784e-08	1.818088e-04	3.535302e-15	1.567476e-05	1.432316e-09	
1.100000e+00	2.292909e-06	2.545640e-20	2.996160e-05	2.766265e-09	1.216725e-14	5.358011e-07	1.310352e-13	4.071924e-08	1.903240e-04	1.070913e-14	1.459925e-05	1.347905e-09	
1.110000e+00	1.895722e-06	2.104674e-20	2.791585e-05	2.601488e-09	2.045622e-14	5.610104e-07	1.426263e-14	3.782348e-08	1.992787e-04	3.354885e-17	1.356437e-05	1.264069e-09	
1.120000e+00	1.564719e-06	1.737187e-20	2.603326e-05	2.446464e-09	-2.214134e-14	5.875257e-07	-1.071877e-13	3.505868e-08	2.086973e-04	3.836047e-14	1.257300e-05	1.181543e-09	
1.130000e+00	1.289354e-06	1.431470e-20	2.429741e-05	2.300503e-09	3.118780e-14	6.154197e-07	-2.241422e-13	3.241980e-08	2.186057e-04	5.759777e-14	1.162754e-05	1.100908e-09	
1.140000e+00	1.060676e-06	1.177587e-20	2.269312e-05	2.162970e-09	3.342562e-14	6.447697e-07	-3.452902e-13	2.992535e-08	2.290312e-04	4.173024e-14	1.072993e-05	1.022713e-09	
1.150000e+00	8.711018e-07	9.671173e-21	2.121255e-05	2.033925e-09	2.007742e-14	6.756573e-07	-4.676033e-13	2.754747e-08	2.400029e-04	8.803200e-14	9.878834e-06	9.472148e-10	
1.160000e+00	7.142186e-07	7.929419e-21	1.983942e-05	1.912299e-09	-1.018024e-14	7.081691e-07	-5.908087e-13	2.530822e-08	2.515515e-04	5.424742e-14	9.076990e-06	8.749232e-10	
1.170000e+00	5.846151e-07	6.490531e-21	1.856604e-05	1.797993e-09	5.010021e-15	7.423966e-07	-7.125211e-13	2.320743e-08	2.637096e-04	6.343134e-14	8.323174e-06	8.060460e-10	
1.180000e+00	4.777341e-07	5.303914e-21	1.738310e-05	1.690393e-09	4.243953e-15	7.784370e-07	-8.349145e-13	2.124505e-08	2.765117e-04	7.756616e-14	7.617007e-06	7.407098e-10	
