0.020	 2.130e-03	 1.345e-03	 8.870e-08 
0.050	 2.092e-03	 1.310e-03	 7.395e-08 
0.080	 2.021e-03	 1.256e-03	 8.557e-08 
0.110	 1.923e-03	 1.187e-03	 1.190e-07 
0.140	 1.801e-03	 1.104e-03	 1.288e-07 
0.170	 1.660e-03	 1.012e-03	 1.058e-07 
0.200	 1.507e-03	 9.130e-04	 1.158e-07 
0.230	 1.346e-03	 8.112e-04	 9.607e-08 
0.260	 1.184e-03	 7.099e-04	 9.339e-08 
0.290	 1.025e-03	 6.117e-04	 6.329e-08 
0.320	 8.731e-04	 5.190e-04	 7.091e-08 
0.350	 7.324e-04	 4.336e-04	 5.068e-08 
0.380	 6.048e-04	 3.567e-04	 6.247e-08 
0.410	 4.917e-04	 2.890e-04	 4.024e-08 
0.440	 3.935e-04	 2.305e-04	 3.433e-08 
0.470	 3.100e-04	 1.811e-04	 2.576e-08 
0.500	 2.405e-04	 1.401e-04	 2.795e-08 
0.550	 1.521e-04	 8.820e-05	 1.351e-08 
0.600	 9.209e-05	 5.322e-05	 9.008e-09 
0.650	 5.340e-05	 3.076e-05	 5.082e-09 
0.700	 2.966e-05	 1.704e-05	 1.700e-09 
0.750	 1.577e-05	 9.041e-06	 1.903e-09 
0.800	 8.036e-06	 4.597e-06	 9.294e-10 
