0.010	 1.113e-05	 8.583e-06	 1.085e-10 
0.020	 1.081e-05	 8.229e-06	 4.197e-10 
0.040	 9.620e-06	 7.157e-06	 3.430e-10 
0.050	 8.815e-06	 6.491e-06	 4.553e-10 
0.060	 7.922e-06	 5.777e-06	 5.565e-10 
0.070	 6.982e-06	 5.046e-06	 6.757e-10 
0.080	 6.036e-06	 4.326e-06	 3.777e-10 
0.100	 4.256e-06	 3.003e-06	 3.641e-10 
0.110	 3.472e-06	 2.432e-06	 1.996e-10 
0.130	 2.179e-06	 1.507e-06	 2.036e-10 
0.140	 1.677e-06	 1.153e-06	 2.103e-10 
0.160	 9.378e-07	 6.375e-07	 1.155e-10 
0.170	 6.812e-07	 4.606e-07	 9.723e-11 
0.190	 3.393e-07	 2.272e-07	 7.358e-11 
0.200	 2.326e-07	 1.551e-07	 4.504e-11 
0.220	 1.033e-07	 6.825e-08	 2.672e-11 
0.230	 6.685e-08	 4.401e-08	 1.486e-11 
0.250	 2.646e-08	 1.729e-08	 6.671e-12 
0.260	 1.618e-08	 1.053e-08	 6.666e-12 
0.280	 5.713e-09	 3.695e-09	 1.725e-12 
0.290	 3.300e-09	 2.127e-09	 1.203e-12 
0.310	 1.041e-09	 6.665e-10	 3.211e-13 
0.320	 5.681e-10	 3.630e-10	 1.593e-13 
0.340	 1.601e-10	 1.017e-10	 4.604e-14 
0.350	 8.263e-11	 5.237e-11	 3.015e-14 
0.370	 2.083e-11	 1.314e-11	 4.558e-15 
0.380	 1.017e-11	 6.400e-12	 4.398e-15 
0.400	 2.295e-12	 1.438e-12	 9.224e-16 
0.410	 1.061e-12	 6.634e-13	 4.353e-16 
0.430	 2.146e-13	 1.336e-13	 6.326e-17 
0.440	 9.391e-14	 5.839e-14	 3.334e-17 
0.460	 1.704e-14	 1.056e-14	 9.436e-18 
0.470	 7.068e-15	 4.371e-15	 2.596e-18 
0.490	 1.152e-15	 7.106e-16	 6.635e-19 
