0.020	 8.199e-06	 7.330e-06	 4.496e-11 
0.050	 8.156e-06	 7.282e-06	 9.297e-11 
0.080	 8.077e-06	 7.203e-06	 7.114e-11 
0.110	 7.963e-06	 7.093e-06	 9.952e-11 
0.140	 7.816e-06	 6.955e-06	 1.103e-10 
0.170	 7.637e-06	 6.789e-06	 9.359e-11 
0.200	 7.429e-06	 6.598e-06	 9.829e-11 
0.230	 7.195e-06	 6.384e-06	 8.101e-11 
0.260	 6.936e-06	 6.150e-06	 8.512e-11 
0.290	 6.658e-06	 5.898e-06	 8.641e-11 
0.320	 6.361e-06	 5.632e-06	 8.544e-11 
0.350	 6.051e-06	 5.354e-06	 6.008e-11 
0.380	 5.730e-06	 5.068e-06	 7.326e-11 
0.410	 5.402e-06	 4.776e-06	 6.427e-11 
0.440	 5.070e-06	 4.481e-06	 6.771e-11 
0.470	 4.737e-06	 4.185e-06	 5.237e-11 
0.500	 4.407e-06	 3.892e-06	 5.995e-11 
0.550	 3.867e-06	 3.415e-06	 4.807e-11 
0.600	 3.352e-06	 2.960e-06	 3.191e-11 
0.650	 2.869e-06	 2.534e-06	 2.997e-11 
0.700	 2.426e-06	 2.143e-06	 2.206e-11 
0.750	 2.026e-06	 1.791e-06	 2.374e-11 
0.800	 1.670e-06	 1.478e-06	 2.051e-11 
