0.020	 1.074e-06	 9.173e-07	 1.691e-11 
0.050	 1.051e-06	 8.920e-07	 2.239e-11 
0.080	 1.008e-06	 8.512e-07	 2.502e-11 
0.110	 9.483e-07	 7.971e-07	 1.763e-11 
0.140	 8.754e-07	 7.325e-07	 2.176e-11 
0.170	 7.927e-07	 6.605e-07	 2.107e-11 
0.200	 7.042e-07	 5.844e-07	 1.773e-11 
0.230	 6.136e-07	 5.073e-07	 1.373e-11 
0.260	 5.246e-07	 4.322e-07	 1.422e-11 
0.290	 4.399e-07	 3.612e-07	 1.078e-11 
0.320	 3.619e-07	 2.963e-07	 9.792e-12 
0.350	 2.921e-07	 2.384e-07	 9.414e-12 
0.380	 2.312e-07	 1.883e-07	 7.199e-12 
0.410	 1.796e-07	 1.458e-07	 7.977e-12 
0.440	 1.368e-07	 1.109e-07	 3.630e-12 
0.470	 1.023e-07	 8.269e-08	 4.351e-12 
0.500	 7.500e-08	 6.051e-08	 3.638e-12 
0.550	 4.285e-08	 3.447e-08	 1.491e-12 
0.600	 2.322e-08	 1.863e-08	 5.375e-13 
0.650	 1.193e-08	 9.552e-09	 5.000e-13 
0.700	 5.811e-09	 4.646e-09	 2.138e-13 
0.750	 2.685e-09	 2.143e-09	 1.488e-13 
0.800	 1.176e-09	 9.384e-10	 4.089e-14 
