0.020	 5.429e-08	 4.943e-08	 2.548e-10
  0.050	 1.349e-07	 1.230e-07	 6.046e-10
  0.080	 2.142e-07	 1.949e-07	 1.408e-09
  0.110	 2.915e-07	 2.649e-07	 1.872e-09
  0.140	 3.659e-07	 3.327e-07	 1.611e-09
  0.170	 4.354e-07	 3.954e-07	 1.452e-09
  0.200	 5.002e-07	 4.566e-07	 3.685e-09
  0.230	 5.602e-07	 5.106e-07	 2.172e-09
  0.260	 6.158e-07	 5.608e-07	 2.913e-09
  0.290	 6.632e-07	 6.058e-07	 3.809e-09
  0.320	 7.048e-07	 6.479e-07	 2.871e-09
  0.350	 7.409e-07	 6.749e-07	 3.377e-09
  0.380	 7.681e-07	 7.046e-07	 2.380e-09
  0.410	 7.910e-07	 7.248e-07	 2.799e-09
  0.440	 8.044e-07	 7.379e-07	 2.803e-09
  0.470	 8.137e-07	 7.451e-07	 4.961e-09
  0.500	 3.637e-07	  3.254e-07	 2.465e-09

