0.020	 5.996e-08	 5.246e-08	 2.486e-10
  0.050	 1.479e-07	 1.296e-07	 6.368e-10
  0.080	 2.318e-07	 2.031e-07	 6.131e-10
  0.110	 3.072e-07	 2.707e-07	 1.800e-09
  0.140	 3.738e-07	 3.297e-07	 1.651e-09
  0.170	 4.300e-07	 3.794e-07	 1.836e-09
  0.200	 4.765e-07	 4.187e-07	 3.039e-09
  0.230	 5.099e-07	 4.497e-07	 2.078e-09
  0.260	 5.304e-07	 4.667e-07	 3.064e-09
  0.290	 5.392e-07	 4.755e-07	 3.875e-09
  0.320	 5.343e-07	 4.735e-07	 2.234e-09
  0.350	 5.224e-07	 4.630e-07	 2.860e-09
  0.380	 5.007e-07	 4.434e-07	 2.733e-09
  0.410	 4.725e-07	 4.195e-07	 2.517e-09
  0.440	 4.399e-07	 3.921e-07	 1.937e-09
  0.470	 4.033e-07	 3.592e-07	 1.778e-09
  0.550	 2.983e-07	  2.689e-07	 2.019e-09
0.600	 2.381e-07	  2.142e-07	 1.340e-09
0.650	 1.831e-07	  1.665e-07	 8.247e-10
0.700	 1.365e-07	  1.256e-07	 9.772e-10
0.750	 9.884e-08	  9.167e-08	 5.219e-10
0.800	 6.973e-08	  6.536e-08	 5.730e-10
