0.010	 -7.337e-10	  1.430e-08	 5.701e-09
0.060	 -6.339e-09	  7.985e-08	 2.183e-08
0.110	 -1.624e-09	  1.097e-07	 2.949e-08
0.160	 -1.474e-09	  1.193e-07	 1.986e-08
0.210	 -2.321e-09	  9.060e-08	 1.820e-08
0.260	 -8.398e-10	  6.716e-08	 1.506e-08
0.310	 -3.044e-09	  3.405e-08	 5.363e-09
0.360	 -4.214e-11	  1.312e-08	 2.011e-09
0.410	 -1.269e-10	  -1.881e-10	 6.949e-09
0.460	 -1.546e-10	  -3.307e-09	 4.192e-09
0.510	 -6.509e-12	  -5.432e-09	 2.592e-09
0.560	 -3.977e-12	  -4.588e-09	 1.986e-09
0.610	 -3.612e-12	  -4.026e-09	 1.001e-09
0.660	 -5.244e-14	  -3.314e-09	 8.223e-10
0.710	 -2.554e-15	  -3.076e-09	 5.103e-10
0.760	 -3.764e-14	  -2.527e-09	 4.096e-10
0.810	 -2.643e-15	  -2.096e-09	 3.837e-10
