0.010	 1.163e-05	 8.654e-06	 4.476e-10 
0.020	 1.129e-05	 8.293e-06	 4.341e-10 
0.030	 1.076e-05	 7.803e-06	 6.454e-10 
0.040	 1.005e-05	 7.206e-06	 3.629e-10 
0.050	 9.209e-06	 6.533e-06	 5.680e-10 
0.060	 8.276e-06	 5.812e-06	 2.579e-10 
0.070	 7.294e-06	 5.075e-06	 5.125e-10 
0.080	 6.305e-06	 4.349e-06	 4.628e-10 
0.090	 5.345e-06	 3.656e-06	 3.545e-10 
0.100	 4.444e-06	 3.017e-06	 4.038e-10 
0.110	 3.624e-06	 2.442e-06	 4.093e-10 
0.120	 2.899e-06	 1.940e-06	 3.708e-10 
0.130	 2.275e-06	 1.512e-06	 2.188e-10 
0.140	 1.750e-06	 1.156e-06	 1.939e-10 
0.150	 1.321e-06	 8.677e-07	 1.706e-10 
0.160	 9.781e-07	 6.389e-07	 1.142e-10 
0.170	 7.103e-07	 4.613e-07	 1.277e-10 
0.180	 5.059e-07	 3.270e-07	 6.335e-11 
0.190	 3.535e-07	 2.274e-07	 6.883e-11 
0.200	 2.423e-07	 1.551e-07	 3.491e-11 
0.210	 1.629e-07	 1.038e-07	 3.824e-11 
0.220	 1.075e-07	 6.819e-08	 1.804e-11 
0.230	 6.956e-08	 4.395e-08	 1.706e-11 
0.240	 4.416e-08	 2.779e-08	 6.383e-12 
0.250	 2.751e-08	 1.725e-08	 7.360e-12 
0.260	 1.681e-08	 1.050e-08	 5.808e-12 
0.270	 1.008e-08	 6.274e-09	 2.748e-12 
0.280	 5.931e-09	 3.679e-09	 2.357e-12 
0.290	 3.424e-09	 2.117e-09	 1.397e-12 
0.300	 1.940e-09	 1.196e-09	 7.472e-13 
0.310	 1.079e-09	 6.628e-10	 3.949e-13 
0.320	 5.885e-10	 3.606e-10	 1.724e-13 
0.330	 3.151e-10	 1.925e-10	 7.904e-14 
0.340	 1.656e-10	 1.009e-10	 6.672e-14 
0.350	 8.543e-11	 5.191e-11	 2.886e-14 
0.360	 4.326e-11	 2.622e-11	 2.262e-14 
0.370	 2.150e-11	 1.300e-11	 9.944e-15 
0.380	 1.049e-11	 6.328e-12	 3.252e-15 
0.390	 5.026e-12	 3.025e-12	 2.018e-15 
0.400	 2.364e-12	 1.420e-12	 1.030e-15 
0.410	 1.092e-12	 6.543e-13	 3.639e-16 
0.420	 4.951e-13	 2.961e-13	 1.227e-16 
0.430	 2.205e-13	 1.316e-13	 7.091e-17 
0.440	 9.642e-14	 5.743e-14	 3.885e-17 
0.450	 4.141e-14	 2.463e-14	 1.487e-17 
0.460	 1.747e-14	 1.036e-14	 8.744e-18 
0.470	 7.237e-15	 4.287e-15	 3.796e-18 
0.480	 2.946e-15	 1.741e-15	 1.674e-18 
0.490	 1.178e-15	 6.952e-16	 5.803e-19 
