0.020	 1.676e-08	 1.379e-08	 1.372e-10
0.050	 4.144e-08	 3.408e-08	 2.083e-10
0.080	 6.444e-08	 5.325e-08	 4.203e-10
0.110	 8.512e-08	 7.022e-08	 2.427e-10
0.140	 1.027e-07	 8.516e-08	 6.029e-10
0.170	 1.171e-07	 9.711e-08	 5.860e-10
0.200	 1.273e-07	 1.061e-07	 7.054e-10
0.230	 1.341e-07	 1.118e-07	 8.028e-10
0.260	 1.370e-07	 1.145e-07	 6.734e-10
0.290	 1.360e-07	 1.141e-07	 9.683e-10
0.320	 1.323e-07	 1.112e-07	 6.783e-10
0.350	 1.260e-07	 1.065e-07	 5.752e-10
0.380	 1.177e-07	 9.994e-08	 3.791e-10
0.410	 1.075e-07	 9.159e-08	 5.813e-10
0.440	 9.652e-08	 8.304e-08	 5.333e-10
0.470	 8.550e-08	 7.414e-08	 4.294e-10
0.500	 7.451e-08	  6.510e-08	 3.407e-10
0.550	 5.676e-08	  5.048e-08	 3.405e-10
0.600	 4.164e-08	  3.765e-08	 2.808e-10
0.650	 2.923e-08	  2.709e-08	 1.186e-10
0.700	 1.966e-08	  1.885e-08	 8.972e-11
0.750	 1.275e-08	  1.271e-08	 9.451e-11
0.800	 7.923e-09	  8.397e-09	 5.859e-11

