0.020	 2.473e-08	 2.044e-08	 1.263e-10
  0.050	 6.016e-08	 4.965e-08	 3.022e-10
  0.080	 9.189e-08	 7.612e-08	 4.927e-10
  0.110	 1.182e-07	 9.787e-08	 5.178e-10
  0.140	 1.379e-07	 1.145e-07	 5.295e-10
  0.170	 1.503e-07	 1.250e-07	 6.689e-10
  0.200	 1.554e-07	 1.294e-07	 5.243e-10
  0.230	 1.544e-07	 1.285e-07	 6.337e-10
  0.260	 1.470e-07	 1.232e-07	 9.020e-10
  0.290	 1.356e-07	 1.133e-07	 5.236e-10
  0.320	 1.211e-07	 1.018e-07	 5.352e-10
  0.350	 1.050e-07	 8.810e-08	 4.576e-10
  0.380	 8.832e-08	 7.463e-08	 3.131e-10
  0.410	 7.248e-08	 6.153e-08	 3.402e-10
  0.440	 5.766e-08	 4.919e-08	 2.957e-10
  0.470	 4.497e-08	 3.861e-08	 2.533e-10
0.500	 3.418e-08	  2.939e-08	 2.242e-10
0.550	 2.040e-08	  1.785e-08	 1.077e-10
0.600	 1.141e-08	  1.012e-08	 5.615e-11
0.650	 5.992e-09	  5.423e-09	 4.404e-11
0.700	 2.933e-09	  2.729e-09	 9.198e-12
0.750	 1.351e-09	  1.305e-09	 5.747e-12
0.800	 5.838e-10	  5.920e-10	 4.272e-12
