0.020	 2.179e-06	 1.900e-06	 3.611e-11 
0.050	 2.153e-06	 1.873e-06	 2.757e-11 
0.080	 2.106e-06	 1.827e-06	 3.968e-11 
0.110	 2.039e-06	 1.764e-06	 2.754e-11 
0.140	 1.954e-06	 1.686e-06	 2.692e-11 
0.170	 1.853e-06	 1.596e-06	 4.526e-11 
0.200	 1.740e-06	 1.495e-06	 3.306e-11 
0.230	 1.617e-06	 1.386e-06	 2.104e-11 
0.260	 1.487e-06	 1.273e-06	 1.436e-11 
0.290	 1.354e-06	 1.157e-06	 2.053e-11 
0.320	 1.220e-06	 1.041e-06	 3.285e-11 
0.350	 1.088e-06	 9.269e-07	 2.505e-11 
0.380	 9.605e-07	 8.171e-07	 2.179e-11 
0.410	 8.394e-07	 7.132e-07	 2.080e-11 
0.440	 7.260e-07	 6.162e-07	 1.686e-11 
0.470	 6.216e-07	 5.270e-07	 1.458e-11 
0.500	 5.268e-07	 4.462e-07	 1.253e-11 
0.530	 4.419e-07	 3.739e-07	 1.070e-11 
0.560	 3.669e-07	 3.102e-07	 6.668e-12 
0.590	 3.015e-07	 2.548e-07	 7.854e-12 
0.620	 2.453e-07	 2.072e-07	 6.041e-12 
0.650	 1.975e-07	 1.667e-07	 5.633e-12 
0.680	 1.574e-07	 1.329e-07	 5.082e-12 
0.710	 1.242e-07	 1.048e-07	 3.247e-12 
0.740	 9.698e-08	 8.182e-08	 2.140e-12 
0.770	 7.496e-08	 6.325e-08	 2.036e-12 
0.800	 5.735e-08	 4.840e-08	 1.782e-12 
0.830	 4.344e-08	 3.667e-08	 1.060e-12 
0.860	 3.256e-08	 2.750e-08	 9.002e-13 
0.890	 2.416e-08	 2.042e-08	 5.976e-13 
0.920	 1.775e-08	 1.501e-08	 3.618e-13 
0.950	 1.290e-08	 1.092e-08	 2.559e-13 
0.980	 9.287e-09	 7.868e-09	 2.462e-13 
1.010	 6.616e-09	 5.612e-09	 2.15896028e-13 
1.040	 4.665e-09	 3.963e-09	 1.26968228e-13 
1.070	 3.257e-09	 2.771e-09	 7.5496881e-14 
1.100	 2.250e-09	 1.918e-09	 4.0578685e-14 
1.130	 1.539e-09	 1.315e-09	 4.82075026e-14 
1.160	 1.042e-09	 8.921e-10	 2.8772259e-14 
1.190	 6.985e-10	 5.995e-10	 1.2135381e-14
1.220	 4.634e-10	 3.989e-10	 1.357518804e-14 
1.250	 3.044e-10	 2.629e-10	 1.403085022e-14 
1.280	 1.979e-10	 1.716e-10	 4.616289813e-15 
1.310	 1.274e-10	 1.109e-10	 2.942189023e-15 
1.340	 8.116e-11	 7.101e-11	 1.619442445e-15 
1.370	 5.119e-11	 4.503e-11	 9.213799277e-16 
1.400	 3.196e-11	 2.830e-11	 8.804728556e-16
